Bane Id;Bane;Banestrekning Id;Banestrekning;Status;Prioritet;Fra Km;Til Km;Delstrekning Id;Delstrekning;LOKSTATUS;LOKFRAKM;LOKTILKM;Stasjonsmidt;STASJON;Stasjon kortnavn;Banesjef;Område;BANEFRAKM;BANETILKM
B03;Kongsvingerbanen;310;(Kongsvinger) - Riksgrensen;I DRIFT;3;101.692;136.27;0310-00003;Matrand - Skotterud;I DRIFT;123.155;126.258;;USANN;;Kongsvinger- og Gjøvikbanen;Område Øst;22.948;136.27
B03;Kongsvingerbanen;310;(Kongsvinger) - Riksgrensen;I DRIFT;3;101.692;136.27;0310-03220;Skotterud stasjon;I DRIFT;126.258;127.807;127.27;SANN;sko;Kongsvinger- og Gjøvikbanen;Område Øst;22.948;136.27
B03;Kongsvingerbanen;310;(Kongsvinger) - Riksgrensen;I DRIFT;3;101.692;136.27;0310-00004;Skotterud - Magnor;I DRIFT;127.807;132.389;;USANN;;Kongsvinger- og Gjøvikbanen;Område Øst;22.948;136.27
B03;Kongsvingerbanen;310;(Kongsvinger) - Riksgrensen;I DRIFT;3;101.692;136.27;0310-03230;Magnor stasjon;I DRIFT;132.389;133.852;133.08;SANN;mag;Kongsvinger- og Gjøvikbanen;Område Øst;22.948;136.27
B03;Kongsvingerbanen;310;(Kongsvinger) - Riksgrensen;I DRIFT;3;101.692;136.27;0310-00005;Magnor - Riksgrensen;I DRIFT;133.852;136.27;;USANN;;Kongsvinger- og Gjøvikbanen;Område Øst;22.948;136.27
B36;Kragerøbanen;2162;(Neslandsvatn) - Sannidal;IKKE REG;5;220.76;236.76;2162-00001;Neslandsvatn - Sannidal (delstr.);IKKE REG;220.76;236.76;;USANN;;Sørlandsbanen Midt;Område Sør;220.76;236.76
B16;Meråkerbanen;1210;(Hell) - Storlien gr.;I DRIFT;3;32.545;102.23;1210-00001;Hell - Gudå;I DRIFT;32.545;71.393;;USANN;;Trønderbanen;Område Midt;32.545;102.23
B16;Meråkerbanen;1210;(Hell) - Storlien gr.;I DRIFT;3;32.545;102.23;1210-12130;Gudå stasjon;I DRIFT;71.393;72.519;72.02;SANN;gu;Trønderbanen;Område Midt;32.545;102.23
B16;Meråkerbanen;1210;(Hell) - Storlien gr.;I DRIFT;3;32.545;102.23;1210-00002;Gudå - Kopperå;I DRIFT;72.519;87.11;;USANN;;Trønderbanen;Område Midt;32.545;102.23
B16;Meråkerbanen;1210;(Hell) - Storlien gr.;I DRIFT;3;32.545;102.23;1210-12150;Kopperå stasjon;I DRIFT;87.11;89.094;88.3;SANN;kpr;Trønderbanen;Område Midt;32.545;102.23
B16;Meråkerbanen;1210;(Hell) - Storlien gr.;I DRIFT;3;32.545;102.23;1210-00003;Kopperå - Storlien gr.;I DRIFT;89.094;102.23;;USANN;;Trønderbanen;Område Midt;32.545;102.23
B27;Namsosbanen;1360;(Grong) - Namsos;IKKE REG;5;220.05;271;1360-00001;Grong - Namsos (delstr.);IKKE REG;220.05;271;;USANN;;Nordlandsbanen Sør;Område Nord;220.05;271
B05;Nordlandsbanen;1200;(Trondheim) - Hell;I DRIFT;2;0.845;32.545;1200-00001;Trondheim - Leangen;I DRIFT;0.845;2.9;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1200;(Trondheim) - Hell;I DRIFT;2;0.845;32.545;1200-12010;Leangen stasjon;I DRIFT;2.9;4.02;3.49;SANN;lea;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1200;(Trondheim) - Hell;I DRIFT;2;0.845;32.545;1200-00002;Leangen - Ranheim;I DRIFT;4.02;6.71;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1200;(Trondheim) - Hell;I DRIFT;2;0.845;32.545;1200-12030;Ranheim stasjon;I DRIFT;6.71;8.09;7.42;SANN;rhm;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1200;(Trondheim) - Hell;I DRIFT;2;0.845;32.545;1200-00003;Ranheim - Vikhammer;I DRIFT;8.09;12.02;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1200;(Trondheim) - Hell;I DRIFT;2;0.845;32.545;1200-12040;Vikhammer stasjon;I DRIFT;12.02;13.62;12.69;SANN;vhr;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1200;(Trondheim) - Hell;I DRIFT;2;0.845;32.545;1200-00004;Vikhammer - Midtsandan;I DRIFT;13.62;17.499;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1200;(Trondheim) - Hell;I DRIFT;2;0.845;32.545;1200-12060;Midtsandan stasjon;I DRIFT;17.499;20.001;18.55;SANN;msd;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1200;(Trondheim) - Hell;I DRIFT;2;0.845;32.545;1200-00005;Midtsandan - Hommelvik;I DRIFT;20.001;22.66;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1200;(Trondheim) - Hell;I DRIFT;2;0.845;32.545;1200-12070;Hommelvik stasjon;I DRIFT;22.66;24.16;23.14;SANN;hmv;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1200;(Trondheim) - Hell;I DRIFT;2;0.845;32.545;1200-00006;Hommelvik - Hell;I DRIFT;24.16;30.04;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1200;(Trondheim) - Hell;I DRIFT;2;0.845;32.545;1200-12080;Hell stasjon;I DRIFT;30.04;32.545;31.54;SANN;hel;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-00001;Hell - Stjørdal;I DRIFT;32.075;33.95;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-13002;Stjørdal stasjon;I DRIFT;33.95;35.36;34.67;SANN;stj;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-00002;Stjørdal - Skatval;I DRIFT;35.36;40.78;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-13010;Skatval stasjon;I DRIFT;40.78;42.35;41.9;SANN;skv;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-00003;Skatval - Langstein;I DRIFT;42.35;49.88;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-13020;Langstein stasjon;I DRIFT;49.88;50.9;50.55;SANN;lst;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-00004;Langstein - Åsen;I DRIFT;50.9;60.37;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-13030;Åsen stasjon;I DRIFT;60.37;61.85;61.4;SANN;åse;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-00005;Åsen - Ronglan;I DRIFT;61.85;69.23;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-13040;Ronglan stasjon;I DRIFT;69.23;70.18;69.65;SANN;rla;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-00006;Ronglan - Skogn;I DRIFT;70.18;75.25;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-13050;Skogn stasjon;I DRIFT;75.25;77.13;76.01;SANN;sgn;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-00007;Skogn - Levanger;I DRIFT;77.13;83;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-13060;Levanger stasjon;I DRIFT;83;84.57;83.9;SANN;lev;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-00008;Levanger - Bergsgrav;I DRIFT;84.57;92.8;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-13072;Bergsgrav stasjon;I DRIFT;92.8;94.1;93.7;SANN;beg;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-00009;Bergsgrav - Verdal;I DRIFT;94.1;95.744;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-13080;Verdal stasjon;I DRIFT;95.744;96.82;96.23;SANN;vdl;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-00010;Verdal - Røra;I DRIFT;96.82;104.94;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-13100;Røra stasjon;I DRIFT;104.94;106.02;105.47;SANN;rø;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-00011;Røra - Mære;I DRIFT;106.02;113.93;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-13114;Mære stasjon;I DRIFT;113.93;115.24;114.844;SANN;mæ;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-00012;Mære - Steinkjer;I DRIFT;115.24;124.51;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1300;(Hell) - Steinkjer;I DRIFT;2;32.075;126.38;1300-13140;Steinkjer stasjon;I DRIFT;124.51;126.38;125.5;SANN;stk;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1301;(Skogn) - Fiborgtangen;I DRIFT;5;75.455;78.24;1301-00001;Skogn - Fiborgtangen;I DRIFT;75.455;78.24;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1302;(Verdal) - Verdal industriområde;I DRIFT;5;94.441;97;1302-00001;Verdal - Verdal industriområde;I DRIFT;94.441;97;;USANN;;Trønderbanen;Område Midt;0.845;728.75
B05;Nordlandsbanen;1310;(Steinkjer) - Grong;I DRIFT;3;126.38;220.21;1310-00001;Steinkjer - Stod;I DRIFT;126.38;144;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1310;(Steinkjer) - Grong;I DRIFT;3;126.38;220.21;1310-13180;Stod stasjon;I DRIFT;144;145.45;144.5;SANN;std;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1310;(Steinkjer) - Grong;I DRIFT;3;126.38;220.21;1310-00002;Stod - Starrgrasmyra;I DRIFT;145.45;169.1;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1310;(Steinkjer) - Grong;I DRIFT;3;126.38;220.21;1310-13190;Starrgrasmyra stasjon;I DRIFT;169.1;170.47;170.07;SANN;sgm;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1310;(Steinkjer) - Grong;I DRIFT;3;126.38;220.21;1310-00003;Starrgrasmyra - Snåsa;I DRIFT;170.47;181.12;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1310;(Steinkjer) - Grong;I DRIFT;3;126.38;220.21;1310-13210;Snåsa stasjon;I DRIFT;181.12;182.08;181.64;SANN;snå;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1310;(Steinkjer) - Grong;I DRIFT;3;126.38;220.21;1310-00004;Snåsa - Agle;I DRIFT;182.08;190.2;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1310;(Steinkjer) - Grong;I DRIFT;3;126.38;220.21;1310-13220;Agle stasjon;I DRIFT;190.2;191.77;190.72;SANN;agl;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1310;(Steinkjer) - Grong;I DRIFT;3;126.38;220.21;1310-00005;Agle - Grong;I DRIFT;191.77;218.74;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1310;(Steinkjer) - Grong;I DRIFT;3;126.38;220.21;1310-13250;Grong stasjon;I DRIFT;218.74;220.21;219.54;SANN;grg;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1320;(Grong) - Majavatn;I DRIFT;3;220.21;322.912;1320-00001;Grong - Harran;I DRIFT;220.21;234.8;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1320;(Grong) - Majavatn;I DRIFT;3;220.21;322.912;1320-13350;Harran stasjon;I DRIFT;234.8;237.019;235.79;SANN;har;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1320;(Grong) - Majavatn;I DRIFT;3;220.21;322.912;1320-00002;Harran - Lassemoen;I DRIFT;237.019;254.03;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1320;(Grong) - Majavatn;I DRIFT;3;220.21;322.912;1320-13370;Lassemoen stasjon;I DRIFT;254.03;255.795;254.64;SANN;lsm;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1320;(Grong) - Majavatn;I DRIFT;3;220.21;322.912;1320-00003;Lassemoen - Namsskogan;I DRIFT;255.795;289.04;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1320;(Grong) - Majavatn;I DRIFT;3;220.21;322.912;1320-13410;Namsskogan stasjon;I DRIFT;289.04;290.823;290.25;SANN;nsk;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1320;(Grong) - Majavatn;I DRIFT;3;220.21;322.912;1320-00004;Namsskogan - Majavatn;I DRIFT;290.823;321.12;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1320;(Grong) - Majavatn;I DRIFT;3;220.21;322.912;1320-13440;Majavatn stasjon;I DRIFT;321.12;322.912;321.74;SANN;maj;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1321;(Majavatn) - Mosjøen;I DRIFT;3;322.912;407.335;1321-00001;Majavatn - Svenningdal;I DRIFT;322.912;353.9;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1321;(Majavatn) - Mosjøen;I DRIFT;3;322.912;407.335;1321-13470;Svenningdal stasjon;I DRIFT;353.9;355.625;354.49;SANN;sgd;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1321;(Majavatn) - Mosjøen;I DRIFT;3;322.912;407.335;1321-00002;Svenningdal - Trofors;I DRIFT;355.625;366.165;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1321;(Majavatn) - Mosjøen;I DRIFT;3;322.912;407.335;1321-13480;Trofors stasjon;I DRIFT;366.165;368;367.24;SANN;tro;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1321;(Majavatn) - Mosjøen;I DRIFT;3;322.912;407.335;1321-00003;Trofors - Eiterstraum;I DRIFT;368;387.235;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1321;(Majavatn) - Mosjøen;I DRIFT;3;322.912;407.335;1321-13490;Eiterstraum stasjon;I DRIFT;387.235;389.683;388.7;SANN;eit;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1321;(Majavatn) - Mosjøen;I DRIFT;3;322.912;407.335;1321-00004;Eiterstraum - Mosjøen;I DRIFT;389.683;405.19;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1321;(Majavatn) - Mosjøen;I DRIFT;3;322.912;407.335;1321-13520;Mosjøen stasjon;I DRIFT;405.19;407.335;406.01;SANN;msj;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1330;(Mosjøen) - (Bjerka);I DRIFT;3;407.335;468.17;1330-00001;Mosjøen - Drevvatn;I DRIFT;407.335;439.954;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1330;(Mosjøen) - (Bjerka);I DRIFT;3;407.335;468.17;1330-13570;Drevvatn stasjon;I DRIFT;439.954;441.9;440.77;SANN;dvt;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1330;(Mosjøen) - (Bjerka);I DRIFT;3;407.335;468.17;1330-00002;Drevvatn - Bjerka;I DRIFT;441.9;468.17;;USANN;;Nordlandsbanen Sør;Område Nord;0.845;728.75
B05;Nordlandsbanen;1340;Bjerka - Lønsdal;I DRIFT;3;468.17;602.7;1340-13610;Bjerka stasjon;I DRIFT;468.17;469.71;468.68;SANN;bje;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1340;Bjerka - Lønsdal;I DRIFT;3;468.17;602.7;1340-00000;Bjerka - Mo i Rana;I DRIFT;469.71;496.164;;USANN;;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1340;Bjerka - Lønsdal;I DRIFT;3;468.17;602.7;1340-13640;Mo i Rana stasjon;I DRIFT;496.164;501.032;497.98;SANN;mo;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1340;Bjerka - Lønsdal;I DRIFT;3;468.17;602.7;1340-00001;Mo i Rana - Skonseng;I DRIFT;501.032;512.29;;USANN;;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1340;Bjerka - Lønsdal;I DRIFT;3;468.17;602.7;1340-13642;Skonseng stasjon;I DRIFT;512.29;513.58;512.65;SANN;seg;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1340;Bjerka - Lønsdal;I DRIFT;3;468.17;602.7;1340-00002;Skonseng - Ørtfjell;I DRIFT;513.58;534.24;;USANN;;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1340;Bjerka - Lønsdal;I DRIFT;3;468.17;602.7;1340-13660;Ørtfjell stasjon;I DRIFT;534.24;535.256;534.63;SANN;øfj;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1340;Bjerka - Lønsdal;I DRIFT;3;468.17;602.7;1340-00003;Ørtfjell - Dunderland;I DRIFT;535.256;541.985;;USANN;;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1340;Bjerka - Lønsdal;I DRIFT;3;468.17;602.7;1340-13700;Dunderland stasjon;I DRIFT;541.985;543.636;543.05;SANN;dun;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1340;Bjerka - Lønsdal;I DRIFT;3;468.17;602.7;1340-00004;Dunderland - Bolna;I DRIFT;543.636;570.65;;USANN;;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1340;Bjerka - Lønsdal;I DRIFT;3;468.17;602.7;1340-13730;Bolna stasjon;I DRIFT;570.65;571.992;571.09;SANN;boa;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1340;Bjerka - Lønsdal;I DRIFT;3;468.17;602.7;1340-00005;Bolna - Lønsdal;I DRIFT;571.992;601.758;;USANN;;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1340;Bjerka - Lønsdal;I DRIFT;3;468.17;602.7;1340-13760;Lønsdal stasjon;I DRIFT;601.758;602.7;602.15;SANN;løn;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1341;(Lønsdal) - Fauske;I DRIFT;3;602.7;675.26;1341-00001;Lønsdal - Rognan;I DRIFT;602.7;647.105;;USANN;;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1341;(Lønsdal) - Fauske;I DRIFT;3;602.7;675.26;1341-13820;Rognan stasjon;I DRIFT;647.105;648.105;647.76;SANN;rog;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1341;(Lønsdal) - Fauske;I DRIFT;3;602.7;675.26;1341-00002;Rognan - Fauske;I DRIFT;648.105;673.444;;USANN;;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1341;(Lønsdal) - Fauske;I DRIFT;3;602.7;675.26;1341-13850;Fauske stasjon;I DRIFT;673.444;675.26;674.23;SANN;fau;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1350;(Fauske) - Bodø;I DRIFT;3;675.26;728.75;1350-00001;Fauske - Oteråga;I DRIFT;675.26;703.644;;USANN;;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1350;(Fauske) - Bodø;I DRIFT;3;675.26;728.75;1350-13860;Oteråga stasjon;I DRIFT;703.644;704.5;704;SANN;otr;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1350;(Fauske) - Bodø;I DRIFT;3;675.26;728.75;1350-00002;Oteråga - Bodø;I DRIFT;704.5;727.856;;USANN;;Nordlandsbanen Nord;Område Nord;0.845;728.75
B05;Nordlandsbanen;1350;(Fauske) - Bodø;I DRIFT;3;675.26;728.75;1350-13880;Bodø stasjon;I DRIFT;727.856;728.75;728.75;SANN;bo;Nordlandsbanen Nord;Område Nord;0.845;728.75
B18;Numedalsbanen;1700;(Kongsberg) - Rollag;IKKE REG;5;100.541;147.17;1700-00001;Kongsberg - Flesberg;IKKE REG;100.541;128.82;;USANN;;Sørlandsbanen Øst;Område Sør;100.541;196.2
B18;Numedalsbanen;1700;(Kongsberg) - Rollag;IKKE REG;5;100.541;147.17;1700-17050;Flesberg stasjon;IKKE REG;128.82;129.86;129.49;SANN;fbg;Sørlandsbanen Øst;Område Sør;100.541;196.2
B18;Numedalsbanen;1700;(Kongsberg) - Rollag;IKKE REG;5;100.541;147.17;1700-00002;Flesberg - Rollag;IKKE REG;129.86;147.17;;USANN;;Sørlandsbanen Øst;Område Sør;100.541;196.2
B18;Numedalsbanen;1700;(Kongsberg) - Rollag;IKKE REG;5;100.541;147.17;1700-17060;Rollag stasjon;IKKE REG;147.17;147.17;147.17;SANN;rol;Sørlandsbanen Øst;Område Sør;100.541;196.2
B18;Numedalsbanen;1710;(Rollag) - Rødberg;IKKE REG;5;147.17;196.2;1710-00001;(Rollag) - Rødberg;IKKE REG;147.17;196.2;;USANN;;Sørlandsbanen Øst;Område Sør;100.541;196.2
B21;Ofotbanen;2400;Narvik havn - Vassijaure;I DRIFT;1;-0.498;42.99;2400-00001;Narvik havn - Narvik;I DRIFT;-0.498;3.003;;USANN;;Ofotbanen;Område Nord;-0.498;42.99
B21;Ofotbanen;2400;Narvik havn - Vassijaure;I DRIFT;1;-0.498;42.99;2400-24020;Narvik stasjon;I DRIFT;3.003;4.649;3.698;SANN;nk;Ofotbanen;Område Nord;-0.498;42.99
B21;Ofotbanen;2400;Narvik havn - Vassijaure;I DRIFT;1;-0.498;42.99;2400-00002;Narvik - Straumsnes;I DRIFT;4.649;12.875;;USANN;;Ofotbanen;Område Nord;-0.498;42.99
B21;Ofotbanen;2400;Narvik havn - Vassijaure;I DRIFT;1;-0.498;42.99;2400-24030;Straumsnes stasjon;I DRIFT;12.875;14.618;13.76;SANN;sms;Ofotbanen;Område Nord;-0.498;42.99
B21;Ofotbanen;2400;Narvik havn - Vassijaure;I DRIFT;1;-0.498;42.99;2400-00003;Straumsnes - Rombak;I DRIFT;14.618;20.259;;USANN;;Ofotbanen;Område Nord;-0.498;42.99
B21;Ofotbanen;2400;Narvik havn - Vassijaure;I DRIFT;1;-0.498;42.99;2400-24040;Rombak stasjon;I DRIFT;20.259;21.809;20.85;SANN;rom;Ofotbanen;Område Nord;-0.498;42.99
B21;Ofotbanen;2400;Narvik havn - Vassijaure;I DRIFT;1;-0.498;42.99;2400-00004;Rombak - Katterat;I DRIFT;21.809;28.655;;USANN;;Ofotbanen;Område Nord;-0.498;42.99
B21;Ofotbanen;2400;Narvik havn - Vassijaure;I DRIFT;1;-0.498;42.99;2400-24050;Katterat stasjon;I DRIFT;28.655;31.079;29.73;SANN;kat;Ofotbanen;Område Nord;-0.498;42.99
B21;Ofotbanen;2400;Narvik havn - Vassijaure;I DRIFT;1;-0.498;42.99;2400-00005;Katterat - Bjørnfjell;I DRIFT;31.079;39.719;;USANN;;Ofotbanen;Område Nord;-0.498;42.99
B21;Ofotbanen;2400;Narvik havn - Vassijaure;I DRIFT;1;-0.498;42.99;2400-24060;Bjørnfjell stasjon;I DRIFT;39.719;41.943;40.42;SANN;bjf;Ofotbanen;Område Nord;-0.498;42.99
B21;Ofotbanen;2400;Narvik havn - Vassijaure;I DRIFT;1;-0.498;42.99;2400-00006;Bjørnfjell - Vassijaure;I DRIFT;41.943;42.99;;USANN;;Ofotbanen;Område Nord;-0.498;42.99
B12;Randsfjordbanen;1610;(Hokksund) - (Hønefoss);I DRIFT;3;71.397;123.515;1610-00001;Hokksund - Skotselv;I DRIFT;71.397;79.09;;USANN;;Bergensbanen Øst;Område Vest;71.397;140.5
B12;Randsfjordbanen;1610;(Hokksund) - (Hønefoss);I DRIFT;3;71.397;123.515;1610-16080;Skotselv stasjon;I DRIFT;79.09;80.455;79.78;SANN;sev;Bergensbanen Øst;Område Vest;71.397;140.5
B12;Randsfjordbanen;1610;(Hokksund) - (Hønefoss);I DRIFT;3;71.397;123.515;1610-00002;Skotselv - Åmot;I DRIFT;80.455;84.535;;USANN;;Bergensbanen Øst;Område Vest;71.397;140.5
B12;Randsfjordbanen;1610;(Hokksund) - (Hønefoss);I DRIFT;3;71.397;123.515;1610-16090;Åmot stasjon;I DRIFT;84.535;85.759;85.37;SANN;åmo;Bergensbanen Øst;Område Vest;71.397;140.5
B12;Randsfjordbanen;1610;(Hokksund) - (Hønefoss);I DRIFT;3;71.397;123.515;1610-00003;Åmot - Geithus;I DRIFT;85.759;89.927;;USANN;;Bergensbanen Øst;Område Vest;71.397;140.5
B12;Randsfjordbanen;1610;(Hokksund) - (Hønefoss);I DRIFT;3;71.397;123.515;1610-16110;Geithus stasjon;I DRIFT;89.927;92.252;91.45;SANN;ghs;Bergensbanen Øst;Område Vest;71.397;140.5
B12;Randsfjordbanen;1610;(Hokksund) - (Hønefoss);I DRIFT;3;71.397;123.515;1610-00004;Geithus - Vikersund;I DRIFT;92.252;95.4;;USANN;;Bergensbanen Øst;Område Vest;71.397;140.5
