BANE;FRA;TIL;HASTIGHET;BESKRIVELSE;start_dato;START ÅR;START MÅNED;START DAG;slutt_dato;SLUTT ÅR;DAGER;LENGDE;KATEGORI
Rørosbanen;282,33;282,42;40;Solslyng;2007-06-18;2007;;;2007-07-01;2007;14;0,2;SOLSLYNG
Rørosbanen;257,11;257,16;20;Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,2;SOLSLYNG
Rørosbanen;333,42;333,45;40;Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,2;SOLSLYNG
Rørosbanen;238,3;238,35;40;Solslyng;2007-06-18;2007;;;2007-07-01;2007;14;0,2;SOLSLYNG
Rørosbanen;298,63;298,7;40;Solslyng;2007-06-18;2007;;;2007-09-02;2007;77;0,2;SOLSLYNG
Rørosbanen;323,4;323,6;40;Solslyng;2007-06-18;2007;;;2007-07-22;2007;35;0,2;SOLSLYNG
Rørosbanen;190,72;190,75;40;Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,2;SOLSLYNG
Rørosbanen;188,52;188,56;70;Dårlig sikt ved plo, Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,2;SOLSLYNG
Rørosbanen;343,7;343,8;40;Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,2;SOLSLYNG
Rørosbanen;319,11;319,17;40;Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,2;SOLSLYNG
Nordlandsbanen;139,41;140,81;60;Dårlig sikt ved plo, Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;1,4;SOLSLYNG
Nordlandsbanen;139,41;140,81;110;Dårlig sikt ved plo, Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;1,4;SOLSLYNG
Nordlandsbanen;463,87;464,17;40;Dårlig sikt ved plo, Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,3;SOLSLYNG
Nordlandsbanen;574,4;575,4;40;Fare for flomvann;2007-06-18;2007;;;2007-07-08;2007;21;1;VANN/FLOM
Nordlandsbanen;463,87;464,17;20;Dårlig sikt ved plo, Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,3;SOLSLYNG
Gjøvikbanen;48,05;48,12;40;Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,2;SOLSLYNG
Gjøvikbanen;83,25;83,9;40;Nøytralisering;2007-06-18;2007;;;2007-06-24;2007;7;0,65;SKINNE
Bergensbanen;396,36;396,4;40;Tilløp til solslyng;2007-06-18;2007;;;2007-07-01;2007;14;0,2;SOLSLYNG
Bergensbanen;170,07;170,1;40;Tilløp til solslyng;2007-06-18;2007;;;2007-07-01;2007;14;0,2;SOLSLYNG
Bergensbanen;374,335;374,385;20;Tilløp til solslyng;2007-06-18;2007;;;2007-07-01;2007;14;0,2;SOLSLYNG
Bergensbanen;375,4;377,4;40;Tilløp til solslyng;2007-06-18;2007;;;2007-07-01;2007;14;2;SOLSLYNG
Bergensbanen;382,92;382,97;40;Tilløp til solslyng;2007-06-18;2007;;;2007-07-01;2007;14;0,2;SOLSLYNG
Bergensbanen;379,43;379,46;40;Tilløp til solslyng;2007-06-18;2007;;;2007-07-01;2007;14;0,2;SOLSLYNG
Bergensbanen;172,8;173,5;40;Tilløp til solslyng;2007-06-18;2007;;;2007-07-01;2007;14;0,7;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;53,75;53,77;30;Dårlig sikt ved plo, Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;53,75;53,77;90;Dårlig sikt ved plo, Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;45,99;46,01;50;Dårlig sikt ved plo, Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;27;39,5;40;Massebytte;2007-06-18;2007;;;2007-06-24;2007;7;12,5;ARBEID
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;36,99;37,91;40;Ujevnt spor, dårlig sikt ved Plo;2007-06-18;2007;;;2007-08-19;2007;63;0,92;UJEVNT SPOR
Østfoldbanen østre linje;45,99;46,01;70;Dårlig sikt ved plo, Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;0,2;SOLSLYNG
Meråkerbanen;91,5;92,65;40;Solslyng;2007-06-18;2007;;;2007-06-24;2007;7;1,15;SOLSLYNG
Østfoldbanen vestre linje;75,83;75,85;110;Dårlig sikt;2007-06-25;2007;;;2007-07-01;2007;7;0,2;SIKT
Østfoldbanen vestre linje;75,83;75,85;80;Dårlig sikt;2007-06-25;2007;;;2007-07-01;2007;7;0,2;SIKT
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2007-06-25;2007;;;2007-07-01;2007;7;0,2;SOLSLYNG
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2007-06-25;2007;;;2007-07-01;2007;7;0,2;SOLSLYNG
Kongsvingerbanen;41,69;42,33;40;Masseskifte/svillebytte;2007-06-25;2007;;;2007-08-12;2007;49;0,64;ARBEID
Nordlandsbanen;139,41;140,81;60;Dårlig sikt ved plo, Solslyng;2007-06-25;2007;;;2007-07-01;2007;7;1,4;SOLSLYNG
Nordlandsbanen;139,41;140,81;110;Dårlig sikt ved plo, Solslyng;2007-06-25;2007;;;2007-07-01;2007;7;1,4;SOLSLYNG
Nordlandsbanen;463,87;464,17;40;Dårlig sikt ved plo, Solslyng;2007-06-25;2007;;;2007-07-01;2007;7;0,3;SOLSLYNG
Nordlandsbanen;463,87;464,17;20;Dårlig sikt ved plo, Solslyng;2007-06-25;2007;;;2007-07-01;2007;7;0,3;SOLSLYNG
Gjøvikbanen;82,7;82,8;40;Solslyng;2007-06-25;2007;;;2007-07-01;2007;7;0,2;SOLSLYNG
Sørlandsbanen;85,6;86,4;80;Feil i sporveksel;2007-06-25;2007;;;2008-09-21;2008;455;0,8;SPORVEKSEL
Østfoldbanen østre linje;45,99;46,01;50;Dårlig sikt ved plo, Solslyng;2007-06-25;2007;;;2007-07-01;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;53,75;53,77;90;Dårlig sikt ved plo, Solslyng;2007-06-25;2007;;;2007-07-01;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;53,75;53,77;30;Dårlig sikt ved plo, Solslyng;2007-06-25;2007;;;2007-07-01;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;35;39,1;40;Massebytte;2007-06-25;2007;;;2007-07-01;2007;7;4,1;ARBEID
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2007-06-25;2007;;;2007-07-01;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2007-06-25;2007;;;2007-07-01;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;45,99;46,01;70;Dårlig sikt ved plo, Solslyng;2007-06-25;2007;;;2007-07-01;2007;7;0,2;SOLSLYNG
Arendalsbanen;300,3;300,35;20;Solslyng;2007-06-25;2007;;;2007-07-08;2007;14;0,2;SOLSLYNG
Østfoldbanen vestre linje;75,83;75,85;80;Dårlig sikt;2007-07-02;2007;;;2007-07-08;2007;7;0,2;SIKT
Østfoldbanen vestre linje;75,83;75,85;110;Dårlig sikt;2007-07-02;2007;;;2007-07-08;2007;7;0,2;SIKT
Østfoldbanen vestre linje;14,5;14,6;60;Arbeider i nabospor;2007-07-02;2007;;;2007-07-08;2007;7;0,2;ARBEID
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2007-07-02;2007;;;2007-07-08;2007;7;0,2;SOLSLYNG
Dovrebanen;335,3;335,4;40;Ujevnt spor;2007-07-02;2007;;;2007-09-09;2007;70;0,2;UJEVNT SPOR
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2007-07-02;2007;;;2007-07-08;2007;7;0,2;SOLSLYNG
Dovrebanen;114,32;114,5;60;Ujevnt spor;2007-07-02;2007;;;2007-08-19;2007;49;0,2;UJEVNT SPOR
Kongsvingerbanen;100;101,4;40;Ujevnt spor;2007-07-02;2007;;;2007-07-15;2007;14;1,4;UJEVNT SPOR
Nordlandsbanen;463,87;464,17;20;Dårlig sikt ved plo, Solslyng;2007-07-02;2007;;;2007-07-08;2007;7;0,3;SOLSLYNG
Nordlandsbanen;463,87;464,17;40;Dårlig sikt ved plo, Solslyng;2007-07-02;2007;;;2007-07-08;2007;7;0,3;SOLSLYNG
Nordlandsbanen;139,41;140,81;60;Dårlig sikt ved plo, Solslyng;2007-07-02;2007;;;2007-07-08;2007;7;1,4;SOLSLYNG
Nordlandsbanen;139,41;140,81;110;Dårlig sikt ved plo, Solslyng;2007-07-02;2007;;;2007-07-08;2007;7;1,4;SOLSLYNG
Nordlandsbanen;497,69;498,7;20;Ustabilt spor;2007-07-02;2007;;;2007-07-22;2007;21;1,01;USTABILT SPOR
Nordlandsbanen;499,45;501,03;50;Ustabilt spor;2007-07-02;2007;;;2007-07-22;2007;21;1,58;USTABILT SPOR
Gjøvikbanen;52,65;52,7;40;Ujevnt spor;2007-07-02;2007;;;2007-09-09;2007;70;0,2;UJEVNT SPOR
Bergensbanen;377;377,4;40;Dårlige skinner;2007-07-02;2007;;;2007-09-02;2007;63;0,4;SKINNE
Østfoldbanen østre linje;45,99;46,01;70;Dårlig sikt ved plo, Solslyng;2007-07-02;2007;;;2007-07-08;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;45,99;46,01;50;Dårlig sikt ved plo, Solslyng;2007-07-02;2007;;;2007-07-08;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;53,75;53,77;90;Dårlig sikt ved plo, Solslyng;2007-07-02;2007;;;2007-07-08;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;53,75;53,77;30;Dårlig sikt ved plo, Solslyng;2007-07-02;2007;;;2007-07-08;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2007-07-02;2007;;;2007-07-08;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2007-07-02;2007;;;2007-07-08;2007;7;0,2;SOLSLYNG
Solørbanen;138,35;138,39;60;Dårlig sikt ved plo, Solslyng;2007-07-02;2007;;;2008-08-24;2008;420;0,2;SOLSLYNG
Hovedbanen;60;60,7;40;Ujevnt spor;2007-07-02;2007;;;2007-07-22;2007;21;0,7;UJEVNT SPOR
Hovedbanen;15,63;15,7;40;Undergraving;2007-07-02;2007;;;2007-07-08;2007;7;0,2;ANNEN UNDERBYGGNING
Østfoldbanen vestre linje;75,83;75,85;80;Dårlig sikt;2007-07-09;2007;;;2007-07-15;2007;7;0,2;SIKT
Østfoldbanen vestre linje;75,83;75,85;110;Dårlig sikt;2007-07-09;2007;;;2007-07-15;2007;7;0,2;SIKT
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2007-07-09;2007;;;2007-07-15;2007;7;0,2;SOLSLYNG
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2007-07-09;2007;;;2007-07-15;2007;7;0,2;SOLSLYNG
Dovrebanen;130,85;131;40;Graving i spor;2007-07-09;2007;;;2007-07-15;2007;7;0,2;ARBEID
Dovrebanen;156,51;156,59;60;Dårlige sviller sporveksel;2007-07-09;2007;;;2007-07-15;2007;7;0,2;SVILLE
Nordlandsbanen;139,41;140,81;110;Dårlig sikt ved plo, Solslyng;2007-07-09;2007;;;2007-07-15;2007;7;1,4;SOLSLYNG
Nordlandsbanen;463,87;464,17;40;Dårlig sikt ved plo, Solslyng;2007-07-09;2007;;;2007-07-15;2007;7;0,3;SOLSLYNG
Nordlandsbanen;463,87;464,17;20;Dårlig sikt ved plo, Solslyng;2007-07-09;2007;;;2007-07-15;2007;7;0,3;SOLSLYNG
Nordlandsbanen;323,58;323,6;40;Solslyng;2007-07-09;2007;;;2007-07-22;2007;14;0,2;SOLSLYNG
Nordlandsbanen;279,56;279,64;40;Fare for steinsprang;2007-07-09;2007;;;2007-07-15;2007;7;0,2;IS OG STEINSPRANG
Nordlandsbanen;574,38;575,42;40;Setninger i sporet;2007-07-09;2007;;;2007-07-22;2007;14;1,04;SETNING
Nordlandsbanen;139,41;140,81;60;Dårlig sikt ved plo, Solslyng;2007-07-09;2007;;;2007-07-15;2007;7;1,4;SOLSLYNG
Bergensbanen;396,36;396,4;40;Tilløp til solslyng;2007-07-09;2007;;;2007-09-16;2007;70;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2007-07-09;2007;;;2007-07-15;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;45,99;46,01;70;Dårlig sikt ved plo, Solslyng;2007-07-09;2007;;;2007-07-15;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;45,99;46,01;50;Dårlig sikt ved plo, Solslyng;2007-07-09;2007;;;2007-07-15;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2007-07-09;2007;;;2007-07-15;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;53,75;53,77;90;Dårlig sikt ved plo, Solslyng;2007-07-09;2007;;;2007-07-15;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;53,75;53,77;30;Dårlig sikt ved plo, Solslyng;2007-07-09;2007;;;2007-07-15;2007;7;0,2;SOLSLYNG
Solørbanen;150,3;150,58;40;Uttak av sporveksel;2007-07-09;2007;;;2007-07-15;2007;7;0,28;SPORVEKSEL
Solørbanen;132,85;133,1;40;Bytte av sporveksel;2007-07-09;2007;;;2007-07-15;2007;7;0,25;ARBEID
Ofotbanen;18,85;19,01;40;Svillebytte;2007-07-09;2007;;;2007-07-15;2007;7;0,2;ARBEID
Østfoldbanen vestre linje;75,83;75,85;80;Dårlig sikt;2007-07-16;2007;;;2007-07-22;2007;7;0,2;SIKT
Østfoldbanen vestre linje;75,83;75,85;110;Dårlig sikt;2007-07-16;2007;;;2007-07-22;2007;7;0,2;SIKT
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2007-07-16;2007;;;2007-07-22;2007;7;0,2;SOLSLYNG
Dovrebanen;130,6;131;40;Graving i spor;2007-07-16;2007;;;2007-07-22;2007;7;0,4;ARBEID
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2007-07-16;2007;;;2007-07-22;2007;7;0,2;SOLSLYNG
Nordlandsbanen;463,87;464,17;20;Dårlig sikt ved plo, Solslyng;2007-07-16;2007;;;2007-07-22;2007;7;0,3;SOLSLYNG
Nordlandsbanen;246,77;246,87;40;Sleng i sporet;2007-07-16;2007;;;2007-07-22;2007;7;0,2;SLENG
Nordlandsbanen;463,87;464,17;40;Dårlig sikt ved plo, Solslyng;2007-07-16;2007;;;2007-07-22;2007;7;0,3;SOLSLYNG
Nordlandsbanen;139,41;140,81;110;Dårlig sikt ved plo, Solslyng;2007-07-16;2007;;;2007-07-22;2007;7;1,4;SOLSLYNG
Nordlandsbanen;139,41;140,81;60;Dårlig sikt ved plo, Solslyng;2007-07-16;2007;;;2007-07-22;2007;7;1,4;SOLSLYNG
Bergensbanen;382,77;382,87;40;Sporets tilstand;2007-07-16;2007;;;2007-07-22;2007;7;0,2;SPORETS TILSTAND
Bergensbanen;354,5;355,2;40;Tilløp til solslyng;2007-07-16;2007;;;2007-07-22;2007;7;0,7;SOLSLYNG
Bergensbanen;103,4;103,5;20;Ras/sporets tilstand;2007-07-16;2007;;;2007-08-19;2007;35;0,2;SPORETS TILSTAND
Bergensbanen;130,107;140,65;;Stor vannføring;2007-07-16;2007;;;2007-07-22;2007;7;10,543;VANN/FLOM
Bergensbanen;154,9;155,1;20;Ras;2007-07-16;2007;;;2007-07-29;2007;14;0,2;RAS
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2007-07-16;2007;;;2007-07-22;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;45,99;46,01;50;Dårlig sikt ved plo, Solslyng;2007-07-16;2007;;;2007-07-22;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;53,75;53,77;30;Dårlig sikt ved plo, Solslyng;2007-07-16;2007;;;2007-07-22;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;45,99;46,01;70;Dårlig sikt ved plo, Solslyng;2007-07-16;2007;;;2007-07-22;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;53,75;53,77;90;Dårlig sikt ved plo, Solslyng;2007-07-16;2007;;;2007-07-22;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2007-07-16;2007;;;2007-07-22;2007;7;0,2;SOLSLYNG
Ofotbanen;23,48;23,6;40;Svillebytte;2007-07-16;2007;;;2007-07-22;2007;7;0,2;ARBEID
Østfoldbanen vestre linje;75,83;75,85;80;Dårlig sikt;2007-07-23;2007;;;2007-07-29;2007;7;0,2;SIKT
Østfoldbanen vestre linje;75,83;75,85;110;Dårlig sikt;2007-07-23;2007;;;2007-07-29;2007;7;0,2;SIKT
Dovrebanen;130,52;131;40;Graving nær spor;2007-07-23;2007;;;2007-08-26;2007;35;0,48;ARBEID
Dovrebanen;112,76;112,74;90;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-11-04;2007;105;0,2;SOLSLYNG
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-07-29;2007;7;0,2;SOLSLYNG
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-07-29;2007;7;0,2;SOLSLYNG
Dovrebanen;101,72;101,8;50;Ujevnt spor;2007-07-23;2007;;;2007-08-19;2007;28;0,2;UJEVNT SPOR
Nordlandsbanen;391,03;392,4;40;Fare for steinsprang/ solslyng;2007-07-23;2007;;;2007-07-29;2007;7;1,37;SOLSLYNG
Nordlandsbanen;664,24;664,26;70;Solslyng;2007-07-23;2007;;;2007-08-12;2007;21;0,2;SOLSLYNG
Nordlandsbanen;497,61;498,7;20;Ustabilt spor;2007-07-23;2007;;;2008-01-06;2008;168;1,09;USTABILT SPOR
Nordlandsbanen;279,56;279,64;40;Fare for steinsprang;2007-07-23;2007;;;2007-10-07;2007;77;0,2;IS OG STEINSPRANG
Nordlandsbanen;463,87;464,17;40;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-07-29;2007;7;0,3;SOLSLYNG
Nordlandsbanen;139,41;140,81;110;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-07-29;2007;7;1,4;SOLSLYNG
Nordlandsbanen;463,87;464,17;20;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-07-29;2007;7;0,3;SOLSLYNG
Nordlandsbanen;139,41;140,81;60;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-07-29;2007;7;1,4;SOLSLYNG
Nordlandsbanen;703,84;703,91;70;En mindre sleng i sporet;2007-07-23;2007;;;2007-09-23;2007;63;0,2;SLENG
Østfoldbanen østre linje;45,99;46,01;50;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-07-29;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;53,75;53,77;30;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-07-29;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;45,99;46,01;70;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-07-29;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;53,75;53,77;90;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-07-29;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-07-29;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-07-29;2007;7;0,2;SOLSLYNG
Raumabanen;387,16;387,14;80;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2008-12-14;2008;511;0,2;SOLSLYNG
Raumabanen;367,6;367,58;80;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-11-04;2007;105;0,2;SOLSLYNG
Raumabanen;444,48;444,46;30;Dårlig sikt ved plo, Solslyng;2007-07-23;2007;;;2007-11-18;2007;119;0,2;SOLSLYNG
Solørbanen;150,3;150,58;40;Uttak av sporveksel;2007-07-23;2007;;;2007-08-12;2007;21;0,28;SPORVEKSEL
Solørbanen;132,85;133,1;40;Bytte av sporveksel;2007-07-23;2007;;;2007-08-12;2007;21;0,25;ARBEID
Meråkerbanen;36,6;37;40;Svillebytte;2007-07-23;2007;;;2007-10-21;2007;91;0,4;ARBEID
Drammenbanen;5,49;11,25;40;Sporarbeider;2007-07-23;2007;;;2007-07-29;2007;7;5,76;ARBEID
Drammenbanen;5,45;11,25;40;Sporarbeider;2007-07-23;2007;;;2007-07-29;2007;7;5,8;ARBEID
Ofotbanen;9,85;10,11;40;Svillebytte;2007-07-23;2007;;;2007-08-05;2007;14;0,26;ARBEID
Østfoldbanen vestre linje;75,83;75,85;110;Dårlig sikt;2007-07-30;2007;;;2007-08-05;2007;7;0,2;SIKT
Østfoldbanen vestre linje;75,83;75,85;80;Dårlig sikt;2007-07-30;2007;;;2007-08-05;2007;7;0,2;SIKT
Dovrebanen;69,52;70,5;80;Feil på togradiobaliser;2007-07-30;2007;;;2007-08-19;2007;21;0,98;ANNET
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2007-07-30;2007;;;2007-08-05;2007;7;0,2;SOLSLYNG
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2007-07-30;2007;;;2007-08-05;2007;7;0,2;SOLSLYNG
Nordlandsbanen;139,41;140,81;110;Dårlig sikt ved plo, Solslyng;2007-07-30;2007;;;2007-08-05;2007;7;1,4;SOLSLYNG
Nordlandsbanen;463,87;464,17;20;Dårlig sikt ved plo, Solslyng;2007-07-30;2007;;;2007-08-05;2007;7;0,3;SOLSLYNG
Nordlandsbanen;139,41;140,81;60;Dårlig sikt ved plo, Solslyng;2007-07-30;2007;;;2007-08-05;2007;7;1,4;SOLSLYNG
Nordlandsbanen;463,87;464,17;40;Dårlig sikt ved plo, Solslyng;2007-07-30;2007;;;2007-08-05;2007;7;0,3;SOLSLYNG
Nordlandsbanen;575,4;575,42;70;Setninger i sporet;2007-07-30;2007;;;2007-09-23;2007;56;0,2;SETNING
Nordlandsbanen;391,03;391,05;40;Fare for steinsprang;2007-07-30;2007;;;2007-10-07;2007;70;0,2;IS OG STEINSPRANG
Gjøvikbanen;69,4;69,45;40;Stor trafikk over plo;2007-07-30;2007;;;2007-08-19;2007;21;0,2;ANNET
Bergensbanen;154,7;155,1;20;Ras;2007-07-30;2007;;;2007-09-16;2007;49;0,4;RAS
Østfoldbanen østre linje;53,75;53,77;90;Dårlig sikt ved plo, Solslyng;2007-07-30;2007;;;2007-08-05;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;53,75;53,77;30;Dårlig sikt ved plo, Solslyng;2007-07-30;2007;;;2007-08-05;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2007-07-30;2007;;;2007-08-05;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2007-07-30;2007;;;2007-08-05;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;45,99;46,01;70;Dårlig sikt ved plo, Solslyng;2007-07-30;2007;;;2007-08-05;2007;7;0,2;SOLSLYNG
Østfoldbanen østre linje;45,99;46,01;50;Dårlig sikt ved plo, Solslyng;2007-07-30;2007;;;2007-08-05;2007;7;0,2;SOLSLYNG
Solørbanen;124,4;124,68;60;Ujevnt spor;2007-07-30;2007;;;2007-10-14;2007;77;0,28;UJEVNT SPOR
Hovedbanen;0,96;1,37;40;Sporvekselarbeider;2007-07-30;2007;;;2007-08-05;2007;7;0,41;ARBEID
Drammenbanen;53,47;53,5;40;Pukksuging;2007-07-30;2007;;;2007-10-07;2007;70;0,2;ARBEID
Drammenbanen;6,61;7,42;40;Grunnarbeider;2007-07-30;2007;;;2007-08-05;2007;7;0,81;ARBEID
Drammenbanen;6,61;7,77;40;Grunnarbeider;2007-07-30;2007;;;2007-08-05;2007;7;1,16;ARBEID
Drammenbanen;7,23;7,79;40;Grunnarbeider;2007-07-30;2007;;;2007-08-05;2007;7;0,56;ARBEID
Ofotbanen;28,6;28,699;40;Svillebytte;2007-07-30;2007;;;2007-08-12;2007;14;0,2;ARBEID
Østfoldbanen vestre linje;10,97;11,73;60;Arbeider i nabospor;2007-08-06;2007;;;2007-08-12;2007;7;0,76;ARBEID
Østfoldbanen vestre linje;75,83;75,85;110;Dårlig sikt;2007-08-06;2007;;;2007-08-12;2007;7;0,2;SIKT
Østfoldbanen vestre linje;75,83;75,85;80;Dårlig sikt;2007-08-06;2007;;;2007-08-12;2007;7;0,2;SIKT
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2007-08-06;2007;;;2007-08-12;2007;7;0,2;SOLSLYNG
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2007-08-06;2007;;;2007-08-12;2007;7;0,2;SOLSLYNG
Rørosbanen;483,2;484,2;40;Anleggsarbeid i forb. med ny bru;2007-08-06;2007;;;2008-11-16;2008;469;1;ARBEID
Nordlandsbanen;463,87;464,17;20;Dårlig sikt ved plo, Solslyng;2007-08-06;2007;;;2007-08-12;2007;7;0,3;SOLSLYNG
Nordlandsbanen;139,41;140,81;60;Dårlig sikt ved plo, Solslyng;2007-08-06;2007;;;2007-08-12;2007;7;1,4;SOLSLYNG
Nordlandsbanen;139,41;140,81;110;Dårlig sikt ved plo, Solslyng;2007-08-06;2007;;;2007-08-12;2007;7;1,4;SOLSLYNG
Nordlandsbanen;463,87;464,17;40;Dårlig sikt ved plo, Solslyng;2007-08-06;2007;;;2007-08-12;2007;7;0,3;SOLSLYNG
Nordlandsbanen;122,5;122,53;50;Ustabilt spor;2007-08-06;2007;;;2007-09-16;2007;42;0,2;USTABILT SPOR
Bergensbanen;306,85;306,95;40;Skinnebrudd;2007-08-06;2007;;;2007-08-12;2007;7;0,2;SKINNE
Bergensbanen;306,95;311;70;Sporets tilstand;2007-08-06;2007;;;2007-08-12;2007;7;4,05;SPORETS TILSTAND
Bergensbanen;375,2;375,33;40;Sporets tilstand;2007-08-06;2007;;;2007-09-23;2007;49;0,2;SPORETS TILSTAND
Bergensbanen;382,7;382,8;40;Sporets tilstand;2007-08-06;2007;;;2007-08-19;2007;14;0,2;SPORETS TILSTAND
Sørlandsbanen;429,2;438,3;100;Pakking av spor;2007-08-06;2007;;;2007-08-19;2007;14;9,1;ARBEID
Sørlandsbanen;424;428,3;100;Pakking av spor;2007-08-06;2007;;;2007-08-19;2007;14;4,3;ARBEID
Østfoldbanen østre linje;53,75;53,77;30;Dårlig sikt ved plo, Solslyng;2007-08-06;2007;;;2007-08-12;2007;7;0,2;SOLSLYNG
